,v^0,v^1,v^2,v^3,v^4,v^5,v^6,v^7,v^8,v^9,v^10,v^11,v^12,v^13,v^14,v^15,v^16,v^17,v^18,v^19,v^20,v^21,v^22,v^23,v^24,v^25,v^26,v^27,v^28,v^29,v^30,v^31,v^32,v^33,v^34,v^35,v^36,v^37,v^38,v^39,v^40,v^41,v^42,v^43,v^44,v^45,v^46,v^47,v^48,v^49,v^50,v^51,v^52,v^53,v^54,v^55,v^56,v^57,v^58,v^59,v^60,v^61,v^62,v^63,v^64,v^65,v^66,v^67,v^68,v^69,v^70,v^71,v^72,v^73,v^74,v^75,v^76,v^77,v^78,v^79,v^80,v^81,v^82,v^83,v^84,v^85,v^86,v^87,v^88,v^89,v^90,v^91,v^92,v^93,v^94,v^95,v^96,v^97,v^98,v^99
11,0,-1.0413926851582251,-2.1036766043355284,-3.154302945320641,-4.163451802745917,-5.112486040990573,-5.9923473857837735,-6.80038428116971,-7.537787064959369,-8.207874236024464,-8.815029685647875,-9.36406771238225,-9.859863732729858,-10.307146357742667,-10.71038654683806,-11.073744787823047,-11.4010526368024,-11.695814247828167,-11.961219148821339,-12.200160945348278,-12.415258732166327,-12.608879284996007,-12.783158903907653,-12.94002427385774,-13.081212012628463,-13.208286762837734,-13.322657797004618,-13.425594170541137,-13.518238494394929,-13.601619417873431,-13.676662919887312,-13.744202507856173,-13.804988420600504,-13.859695926447571,-13.908932801595814,-13.953246067184123,-13.993128056904558,-14.029021880615998,-14.061326343391713,-14.090400373829233,-14.116567010287833,-14.140116988995532,-14.161311973666045,-14.180387462362566,-14.197555403810728,-14.213006552168448,-14.226912586376086,-14.239428017608883,-14.2506919060084,-14.260829405756564,-14.269953155652564,-14.278164530638724,-14.285554768178145,-14.292205981997359,-14.29819207445659,-14.303579557684166,-14.308428292598265,-14.312792154026988,-14.316719629316763,-14.320254357080113,-14.323435612068787,-14.326298741559674,-14.328875558102174,-14.33119469299088,-14.333281914391012,-14.335160413651325,-14.336851062985732,-14.338372647386779,-14.339742073347775,-14.340974556712707,-14.342083791741167,-14.343082103266797,-14.343980583639873,-14.344789215975647,-14.345516985077847,-14.346171977269831,-14.346761470242617,-14.347292013918127,-14.347769503226086,-14.34819924360325,-14.348586009942697,-14.348934099648199,-14.349247380383153,-14.34952933304461,-14.349783090439923,-14.350011472095703,-14.350217015585905,-14.350402004727089,-14.350568494954153,-14.35071833615851,-14.35085319324243,-14.350974564617962,-14.351083798855939,-14.351182109670118,-14.351270589402878,-14.351350221162365,-14.3514218897459,-14.351486391471084,-14.351544443023748,-14.351596689421145
12,0,-1.0791812460476249,-2.162142728703426,-3.2234804627672053,-4.238114964796468,-5.189995988043846,-6.07137371742563,-6.880243630123787,-7.618118149640684,-8.288479822150684,-8.895798703070044,-9.444935860399136,-9.940792905925079,-10.38811353809049,-10.79137761495343,-11.154750976743646,-11.482068450502767,-11.776836214743833,-12.042245063082765,-12.281189398749426,-12.49628882239271,-12.68991043218939,-12.86419073456253,-13.021056546939981,-13.162244572360484,-13.289319508422317,-13.4036906631576,-13.506627114946744,-13.599271489607911,-13.682652446084317,-13.757695969534652,-13.825235571432087,-13.88602149322814,-13.940729004958408,-13.98996588393087,-14.034279152005235,-14.074161143341929,-14.110054968104203,-14.142359431563172,-14.171433462444957,-14.19760009919244,-14.221150078087987,-14.242345062880656,-14.26142055165661,-14.278588493156432,-14.294039641547744,-14.307945675777225,-14.320461107024231,-14.331724995432987,-14.34186249518716,-14.350986245087066,-14.359197620075767,-14.36658785761684,-14.37323907143713,-14.37922516389706,-14.38461264712509,-14.389461382039483,-14.393825243468399,-14.3977527187583,-14.401287446521732,-14.404468701510458,-14.407331831001379,-14.4099086475439,-14.412227782432621,-14.414315003832764,-14.416193503093082,-14.417884152427494,-14.419405736828544,-14.420775162789543,-14.422007646154475,-14.423116881182935,-14.424115192708564,-14.42501367308164,-14.425822305417414,-14.426550074519616,-14.4272050667116,-14.427794559684388,-14.428325103359896,-14.428802592667855,-14.429232333045018,-14.429619099384466,-14.42996718908997,-14.430280469824922,-14.43056242248638,-14.430816179881692,-14.431044561537473,-14.431250105027676,-14.431435094168856,-14.43160158439592,-14.431751425600279,-14.431886282684202,-14.43200765405973,-14.432116888297706,-14.432215199111885,-14.432303678844647,-14.432383310604132,-14.43245497918767,-14.432519480912852,-14.432577532465517,-14.432629778862916
13,0,-1.1139433523068367,-2.216471220967321,-3.2882496915587742,-4.3083810132426095,-5.26318363288628,-6.1461483433936,-6.955903546279634,-7.694285309011483,-8.36494474801134,-8.972442074862698,-9.521687998709016,-10.017612246045777,-10.464974847574041,-10.868265357752435,-11.23165547854789,-11.558983633091875,-11.853758232265815,-12.119171468601895,-12.358118628544633,-12.573219873684561,-12.766842660141414,-12.94112372360165,-13.097990028774953,-13.239178373541034,-13.366253516686491,-13.480624805780394,-13.583561344781366,-13.676205776071578,-13.759586769329367,-13.834630316675332,-13.902169934099907,-13.962955865986906,-14.017663384276013,-14.066900267511981,-14.111213538358028,-14.1510955314967,-14.186989357430578,-14.219293821651329,-14.24836785302845,-14.274534490098024,-14.298084469203015,-14.319279454131879,-14.338354942996403,-14.355522884553821,-14.370974032982586,-14.384880067236427,-14.397395498499272,-14.40865938691833,-14.4187968866792,-14.427920636583462,-14.436132011575,-14.443522249117914,-14.4501734629394,-14.45615955540011,-14.461547038628648,-14.466395773543372,-14.4707596349725,-14.474687110262542,-14.478221838026062,-14.48140309301485,-14.484266222505807,-14.486843039048354,-14.489162173937093,-14.491249395337245,-14.49312789459757,-14.494818543931984,-14.496340128333038,-14.497709554294039,-14.498942037658972,-14.500051272687434,-14.501049584213064,-14.50194806458614,-14.502756696921915,-14.503484466024116,-14.5041394582161,-14.504728951188888,-14.505259494864395,-14.505736984172355,-14.506166724549518,-14.506553490888965,-14.50690158059447,-14.507214861329423,-14.50749681399088,-14.507750571386191,-14.507978953041972,-14.508184496532175,-14.508369485673358,-14.508535975900422,-14.50868581710478,-14.508820674188701,-14.50894204556423,-14.509051279802208,-14.509149590616387,-14.509238070349149,-14.509317702108634,-14.50938937069217,-14.509453872417353,-14.509511923970019,-14.509564170367415
14,0,-1.146128035678238,-2.26722134836037,-3.349165089238226,-4.374778479864864,-5.332556186729046,-6.217164736716582,-7.02784930543882,-7.766769020792774,-8.437746669271503,-9.045435773600127,-9.59479908008763,-10.090796078928502,-10.538204221896484,-10.941523465796815,-11.304931828590423,-11.63227162108045,-11.927053673671098,-12.192471698061738,-12.431421941286425,-12.646525175738702,-12.84014924765805,-13.014431142785028,-13.171297986559546,-13.312486680409409,-13.439562049951332,-13.553933485949335,-13.656870120313267,-13.749514613529435,-13.832895647011219,-13.907939220490517,-13.975478854896885,-14.036264797820516,-14.090972323283303,-14.140209211182544,-14.184522485060203,-14.22440448016987,-14.260298307385256,-14.292602772439258,-14.321676804358185,-14.347843441780071,-14.371393421114163,-14.392588406192006,-14.411663895153408,-14.428831836773826,-14.444282985243563,-14.458189019524045,-14.470704450804218,-14.481968339234545,-14.492105839002742,-14.501229588911771,-14.509440963906407,-14.516831201451337,-14.523482415274135,-14.529468507735697,-14.534855990964788,-14.539704725879872,-14.544068587309237,-14.54799606259943,-14.55153079036305,-14.554712045351899,-14.557575174842901,-14.560151991385474,-14.56247112627423,-14.564558347674394,-14.566436846934728,-14.568127496269149,-14.569649080670205,-14.571018506631205,-14.57225098999614,-14.573360225024604,-14.574358536550234,-14.575257016923311,-14.576065649259087,-14.576793418361287,-14.577448410553272,-14.57803790352606,-14.578568447201567,-14.579045936509527,-14.57947567688669,-14.579862443226137,-14.580210532931641,-14.580523813666593,-14.580805766328051,-14.581059523723361,-14.581287905379144,-14.581493448869347,-14.581678438010528,-14.581844928237592,-14.58199476944195,-14.582129626525873,-14.582250997901403,-14.58236023213938,-14.582458542953558,-14.58254702268632,-14.582626654445804,-14.58269832302934,-14.582762824754525,-14.582820876307188,-14.582873122704587
15,0,-1.1760912590556813,-2.3148447455954595,-3.4066796852313495,-4.43774158342827,-5.398531077111407,-6.2848290839118,-7.096480235466366,-7.835964546427122,-8.50727843991042,-9.115171213713914,-9.664659646465932,-10.160734410569967,-10.608191333985385,-11.011541403019175,-11.37496935865342,-11.70232166218565,-11.997111732949046,-12.262534910987474,-12.501488474329635,-12.716593851616315,-12.910219308568974,-13.084502099971983,-13.241369524287617,-13.382558594454624,-13.509634208081584,-13.624005802475311,-13.726942539669285,-13.819587099664139,-13.902968176524025,-13.978011778186927,-14.04555143090794,-14.106337385734737,-14.161044918934602,-14.210281811863428,-14.254595089010891,-14.29447708624644,-14.330370914844046,-14.36267538079679,-14.391749413300117,-14.417916051102011,-14.44146603068321,-14.462661015921743,-14.481736504987643,-14.498904446676015,-14.514355595189944,-14.528261629499164,-14.540777060798025,-14.552040949240505,-14.562178449016608,-14.571302198930775,-14.579513573928754,-14.586903811475858,-14.59355502530007,-14.59954111776255,-14.60492860099224,-14.609777335907713,-14.61414119733733,-14.618068672627688,-14.621603400391415,-14.624784655380335,-14.627647784871382,-14.630224601413985,-14.63254373630276,-14.634630957702935,-14.636509456963278,-14.638200106297703,-14.639721690698764,-14.641091116659767,-14.642323600024703,-14.643432835053167,-14.644431146578798,-14.645329626951874,-14.64613825928765,-14.646866028389852,-14.647521020581836,-14.648110513554624,-14.648641057230131,-14.64911854653809,-14.649548286915255,-14.649935053254701,-14.650283142960205,-14.65059642369516,-14.650878376356616,-14.651132133751927,-14.651360515407708,-14.651566058897911,-14.651751048039094,-14.651917538266158,-14.652067379470516,-14.652202236554437,-14.652323607929967,-14.652432842167944,-14.652531152982123,-14.652619632714885,-14.65269926447437,-14.652770933057907,-14.652835434783087,-14.652893486335755,-14.652945732733151
16,0,-1.2041199826559248,-2.3597115859459636,-3.4611688474948137,-4.497632038063237,-5.461456684489588,-6.349480485412674,-7.162129643826179,-7.90220171135076,-8.573867808059736,-9.181974896667583,-9.731595442805917,-10.227752521326796,-10.675261175693485,-11.078643980432627,-11.44209276552555,-11.769458380606293,-12.064256987944768,-12.329685655511973,-12.56864275670529,-12.78375041803927,-12.9773773516495,-13.151661098800222,-13.308529142271468,-13.449718613834586,-13.576794487838377,-13.69116625121335,-13.79410309811635,-13.886747729360794,-13.970128852504901,-14.045172484240577,-14.112712156504415,-14.173498124032882,-14.228205665489002,-14.277442563784996,-14.321755844421771,-14.361637843925932,-14.397531673998577,-14.429836140910421,-14.458910174037394,-14.485076812244822,-14.508626792089727,-14.529821777499746,-14.548897266677162,-14.56606520843805,-14.58151635699914,-14.59542239133903,-14.607937822657837,-14.619201711113286,-14.629339210897824,-14.638462960817478,-14.646674335819025,-14.65406457336845,-14.66071578719417,-14.66670187965763,-14.67208936288796,-14.676938097803847,-14.681301959233734,-14.685229434524265,-14.688764162288107,-14.691945417277102,-14.694808546768197,-14.697385363310831,-14.699704498199626,-14.701791719599816,-14.703670218860166,-14.705360868194598,-14.706882452595663,-14.708251878556668,-14.709484361921605,-14.71059359695007,-14.7115919084757,-14.712490388848778,-14.713299021184556,-14.714026790286756,-14.71468178247874,-14.715271275451528,-14.715801819127035,-14.716279308434997,-14.71670904881216,-14.717095815151607,-14.717443904857111,-14.717757185592063,-14.71803913825352,-14.718292895648831,-14.718521277304612,-14.718726820794815,-14.718911809935998,-14.719078300163062,-14.71922814136742,-14.719362998451343,-14.719484369826871,-14.719593604064848,-14.719691914879027,-14.719780394611789,-14.719860026371274,-14.719931694954811,-14.719996196679995,-14.720054248232659,-14.720106494630057
17,0,-1.2304489213782739,-2.402129207598345,-3.512947380582407,-4.554754779655254,-5.521627284801396,-6.411405497535152,-7.225079154712267,-7.965759132249202,-8.63779158084852,-9.246122538655905,-9.795881521979295,-10.29212505649572,-10.739688139313,-11.14310543185472,-11.506576183010209,-11.833955846639151,-12.128763468432162,-12.394197935451455,-12.633158775550884,-12.848268851402397,-13.041897346361871,-13.21618210425136,-13.373050802593315,-13.514240698753506,-13.641316848208563,-13.755688790360677,-13.85862575333928,-13.951270459971546,-14.03465163208995,-14.109695295647233,-14.17723498859089,-14.23802096956028,-14.292728519753323,-14.341965423729032,-14.38627870805835,-14.426160709963282,-14.462054541596903,-14.494359009523732,-14.523433043310693,-14.549599681947287,-14.573149662071268,-14.594344647662767,-14.613420136958199,-14.630588078795837,-14.646039227406835,-14.659945261779182,-14.672460693119094,-14.68372458158827,-14.693862081381734,-14.702985831307194,-14.711197206312516,-14.718587443864395,-14.725238657691712,-14.731224750156212,-14.736612233387216,-14.741460968303542,-14.745824829733715,-14.749752305024433,-14.753287032788396,-14.75646828777747,-14.759331417268616,-14.761908233811283,-14.7642273687001,-14.766314590100304,-14.768193089360661,-14.7698837386951,-14.771405323096166,-14.772774749057175,-14.774007232422115,-14.77511646745058,-14.776114778976215,-14.777013259349292,-14.777821891685068,-14.77854966078727,-14.779204652979255,-14.77979414595204,-14.78032468962755,-14.78080217893551,-14.781231919312672,-14.781618685652122,-14.781966775357624,-14.782280056092576,-14.782562008754034,-14.782815766149346,-14.783044147805127,-14.78324969129533,-14.78343468043651,-14.783601170663575,-14.783751011867933,-14.783885868951856,-14.784007240327385,-14.784116474565362,-14.784214785379541,-14.784303265112303,-14.784382896871787,-14.784454565455324,-14.784519067180508,-14.784577118733171,-14.78462936513057
18,0,-1.255272505103306,-2.442355674788182,-3.562282103863954,-4.609369566587315,-5.5792940673397755,-6.470848845663694,-7.2855692653167115,-8.026874689447274,-8.699286049531713,-9.307849467825877,-9.857752624943622,-10.354086395850219,-10.801706380381182,-11.205159772419195,-11.568653537683828,-11.896047930665356,-12.190865008957337,-12.456305562410346,-12.695270327737335,-12.910382939090864,-13.104013073971995,-13.278298893637519,-13.435168280007426,-13.576358622309206,-13.70343506121639,-13.817807191245302,-13.9207442762143,-14.013389062079353,-14.096770285671688,-14.171813982675708,-14.239353697355812,-14.300139692453152,-14.354847251829845,-14.40408416177575,-14.448397449986505,-14.488279454415038,-14.524173287689514,-14.556477756683272,-14.585551791164,-14.611718430251726,-14.63526841066907,-14.65646339645134,-14.675538885870829,-14.692706827789141,-14.708157976452604,-14.72206401085907,-14.73457944222117,-14.745843330704776,-14.755980830507625,-14.765104580439186,-14.773315955448476,-14.780706193002937,-14.787357406831932,-14.793343499297524,-14.79873098252924,-14.803579717446027,-14.807943578876499,-14.811871054167412,-14.815405781931503,-14.818587036920658,-14.821450166411857,-14.82402698295456,-14.826346117843398,-14.828433339243619,-14.830311838503986,-14.832002487838428,-14.8335240722395,-14.834893498200513,-14.836125981565454,-14.837235216593921,-14.838233528119554,-14.839132008492632,-14.839940640828408,-14.840668409930611,-14.841323402122594,-14.841912895095382,-14.842443438770893,-14.84292092807885,-14.843350668456015,-14.843737434795463,-14.844085524500965,-14.844398805235917,-14.844680757897375,-14.844934515292687,-14.84516289694847,-14.845368440438671,-14.845553429579853,-14.845719919806918,-14.845869761011276,-14.846004618095197,-14.846125989470726,-14.846235223708705,-14.846333534522884,-14.846422014255644,-14.84650164601513,-14.846573314598666,-14.846637816323849,-14.846695867876512,-14.846748114273913
19,0,-1.2787536009528289,-2.4806098484363446,-3.609401285600574,-4.661699706730031,-5.634673421975141,-6.528021476190928,-7.343807275474844,-8.085753391265403,-8.758554817301732,-9.367358430669857,-9.91741097413249,-10.413838438947327,-10.86151759788615,-11.265008575532654,-11.628526323770645,-11.955936076686143,-12.25076302151079,-12.516209927895478,-12.75517879162218,-12.970294050999586,-13.163925898917292,-13.33821282787086,-13.495082933145857,-13.636273741657439,-13.763350483060956,-13.877722809445968,-13.980660021917664,-14.073304890599212,-14.156686167995476,-14.231729899961177,-14.299269637362773,-14.36005564722858,-14.41476321620542,-14.464000132392359,-14.508313424660669,-14.548195431727335,-14.584089266717143,-14.616393736826263,-14.645467772032259,-14.671634411591599,-14.695184392315626,-14.71637937829733,-14.735454867846512,-14.752622809849163,-14.768073958567472,-14.781979993009607,-14.794495424394903,-14.805759312893592,-14.81589681270625,-14.825020562644191,-14.833231937657631,-14.84062217521479,-14.84727338904554,-14.853259481512273,-14.85864696474473,-14.863495699662002,-14.867859561092788,-14.871787036383903,-14.875321764148126,-14.878503019137368,-14.881366148628624,-14.883942965171364,-14.886262100060227,-14.888349321460462,-14.89022782072084,-14.89191847005529,-14.893440054456365,-14.89480948041738,-14.896041963782322,-14.897151198810791,-14.898149510336424,-14.899047990709503,-14.89985662304528,-14.900584392147483,-14.901239384339465,-14.901828877312253,-14.902359420987763,-14.902836910295722,-14.903266650672887,-14.903653417012334,-14.904001506717837,-14.904314787452789,-14.904596740114247,-14.904850497509559,-14.905078879165341,-14.905284422655543,-14.905469411796725,-14.90563590202379,-14.905785743228146,-14.905920600312069,-14.906041971687598,-14.906151205925577,-14.906249516739756,-14.906337996472516,-14.906417628232001,-14.906489296815538,-14.90655379854072,-14.906611850093384,-14.906664096490783
20,0,-1.3010299956639813,-2.5170789959984567,-3.654501839889257,-4.71193873613673,-5.687953281789263,-6.583106715065603,-7.399973349494849,-8.14257338417663,-8.815774780671113,-9.4248255566594,-9.975032227982412,-10.471556553398822,-10.919296978601546,-11.322826914706077,-11.686369543372033,-12.013795241522164,-12.308632434062678,-12.574085941422403,-12.81305906487838,-13.028177077182288,-13.221810706339253,-13.396098788920591,-13.552969641926422,-13.694160935388043,-13.821237991471657,-13.935610522134189,-14.038547867258965,-14.131192822105811,-14.214574155483483,-14.289617923826757,-14.357157684870536,-14.417943710103506,-14.472651289069821,-14.52188821175097,-14.566201508241473,-14.606083518053339,-14.641977354828107,-14.67428182609787,-14.703355862058576,-14.729522502108683,-14.753072483151847,-14.774267469341082,-14.793342959025221,-14.810510901115638,-14.82596204989102,-14.839868084370272,-14.852383515779705,-14.863647404294092,-14.87378490411696,-14.88290865406154,-14.891120029079296,-14.898510266639263,-14.90516148047184,-14.911147572939761,-14.91653505617299,-14.921383791090761,-14.925747652521874,-14.929675127813205,-14.933209855577564,-14.936391110566897,-14.93925424005821,-14.94183105660099,-14.944150191489875,-14.946237412890127,-14.948115912150515,-14.949806561484973,-14.951328145886052,-14.95269757184707,-14.953930055212014,-14.955039290240483,-14.956037601766118,-14.956936082139197,-14.957744714474973,-14.958472483577177,-14.959127475769161,-14.95971696874195,-14.960247512417459,-14.960725001725416,-14.96115474210258,-14.961541508442028,-14.96188959814753,-14.962202878882485,-14.962484831543943,-14.962738588939255,-14.962966970595035,-14.963172514085239,-14.96335750322642,-14.963523993453485,-14.963673834657843,-14.963808691741765,-14.963930063117294,-14.96403929735527,-14.96413760816945,-14.964226087902212,-14.964305719661697,-14.964377388245234,-14.964441889970416,-14.96449994152308,-14.964552187920479
21,0,-1.3222192947339193,-2.551924631276916,-3.6977548999593886,-4.76025560808738,-5.739298052382178,-6.636265051407888,-7.454225222308464,-8.19749061746997,-8.871100771119057,-9.480404986576339,-10.030770101275992,-10.527394190292652,-10.975197809420399,-11.378767973929218,-11.742336315588076,-12.069778503130273,-12.36462629836098,-12.630086637978586,-12.869064171740826,-13.084185034957697,-13.277820509098685,-13.452109786769217,-13.608981414470673,-13.750173210418035,-13.877250592585174,-13.991623334940744,-14.094560817540804,-14.187205861688776,-14.270587253087054,-14.345631059133986,-14.413170844682305,-14.47395688584324,-14.528664475163719,-14.57790140457624,-14.622214705443175,-14.662096718100539,-14.697990556725495,-14.730295029198318,-14.759369065941323,-14.78553570650014,-14.809085687874106,-14.83028067427846,-14.849356164102492,-14.866524106283883,-14.881975255118428,-14.895881289636153,-14.908396721070606,-14.919660609601266,-14.929798109434714,-14.938921859386175,-14.947133234408408,-14.954523471971285,-14.961174685805753,-14.967160778274906,-14.972548261508935,-14.97739699642723,-14.98176085785868,-14.985688333150229,-14.989223060914734,-14.992404315904158,-14.995267445395534,-14.99784426193835,-15.000163396827263,-15.002250618227531,-15.004129117487931,-15.005819766822395,-15.007341351223479,-15.008710777184499,-15.009943260549445,-15.011052495577916,-15.012050807103552,-15.012949287476632,-15.01375791981241,-15.014485688914611,-15.015140681106596,-15.015730174079383,-15.016260717754893,-15.016738207062852,-15.017167947440017,-15.017554713779464,-15.017902803484967,-15.01821608421992,-15.018498036881379,-15.01875179427669,-15.018980175932471,-15.019185719422675,-15.019370708563857,-15.019537198790921,-15.01968703999528,-15.019821897079199,-15.01994326845473,-15.020052502692707,-15.020150813506886,-15.020239293239648,-15.020318924999133,-15.02039059358267,-15.02045509530785,-15.020513146860516,-15.020565393257915
22,0,-1.3424226808222062,-2.5852870581275695,-3.7393101921979492,-4.8067987793037865,-5.788852495295215,-6.687637904451375,-7.506701903681638,-8.250642513733272,-8.924669206906525,-9.534232513585632,-10.084759999806868,-10.581486514927837,-11.029355105632717,-11.432966674392027,-11.796561502245426,-12.124020685693628,-12.41887941461076,-12.68434680243742,-12.923328887248807,-13.138452693040911,-13.33209007183509,-13.50638058342522,-13.663253011086264,-13.804445325954331,-13.931523044895396,-14.045896005897301,-14.148833630495044,-14.241478766885399,-14.324860218217173,-14.399904063211817,-14.467443874073751,-14.528229931688822,-14.58293753170566,-14.6321744680721,-14.676487773460192,-14.716369789057179,-14.752263629593534,-14.78456810330923,-14.813642140860424,-14.83980878194478,-14.863358763660502,-14.884553750287097,-14.903629240255652,-14.920797182531029,-14.936248331426693,-14.950154365984165,-14.96266979744447,-14.97393368599194,-14.984071185836319,-14.99319493579489,-15.001406310821745,-15.00879654838763,-15.015447762224053,-15.021433854694479,-15.026821337929334,-15.031670072848165,-15.036033934279967,-15.039961409571744,-15.043496137336396,-15.046677392325918,-15.049540521817354,-15.052117338360214,-15.054436473249153,-15.056523694649435,-15.058402193909847,-15.060092843244318,-15.061614427645408,-15.06298385360643,-15.064216336971379,-15.065325571999852,-15.066323883525488,-15.067222363898567,-15.068030996234345,-15.068758765336549,-15.069413757528533,-15.07000325050132,-15.07053379417683,-15.07101128348479,-15.071441023861954,-15.071827790201402,-15.072175879906904,-15.072489160641856,-15.072771113303315,-15.073024870698628,-15.073253252354409,-15.07345879584461,-15.073643784985794,-15.073810275212859,-15.073960116417215,-15.074094973501136,-15.074216344876668,-15.074325579114644,-15.074423889928823,-15.074512369661583,-15.07459200142107,-15.074663670004606,-15.074728171729788,-15.074786223282453,-15.07483846967985
23,0,-1.3617278360175928,-2.6172889498219316,-3.7792995103752594,-4.8516994666662026,-5.836744824944068,-6.737350626501819,-7.5575266298778425,-8.302150892796007,-8.97660100169293,-9.58642848307208,-10.137121915006615,-10.633953298260916,-11.081888500390138,-11.485542562697258,-11.8491645953117,-12.176641246524204,-12.471511218047173,-12.73698585591852,-12.975972623468763,-13.191099457677112,-13.384738797042635,-13.5590305789616,-13.715903830281212,-13.857096679492226,-13.984174745241669,-14.09854793141802,-14.201485702260069,-14.294130933655113,-14.377512446717098,-14.45255633182807,-14.520096168763683,-14.580882243327228,-14.635589854361932,-14.684826797891384,-14.729140107936624,-14.769022126561676,-14.804915969066949,-14.837220444062922,-14.866294482446632,-14.892461124072355,-14.916011106140116,-14.937206092995647,-14.956281583113077,-14.973449525485268,-14.988900674443896,-15.00280670904231,-15.015322140529241,-15.026586029094029,-15.03672352894967,-15.045847278915565,-15.054058653947182,-15.061448891516164,-15.068100105354603,-15.074086197826338,-15.079473681062046,-15.08432241598143,-15.088686277413592,-15.092613752705603,-15.096148480470408,-15.099329735460028,-15.10219286495153,-15.10476968149443,-15.107088816383397,-15.109176037783698,-15.111054537044122,-15.1127451863786,-15.114266770779693,-15.11563619674072,-15.116868680105672,-15.117977915134144,-15.11897622665978,-15.119874707032864,-15.120683339368641,-15.121411108470845,-15.12206610066283,-15.122655593635617,-15.123186137311126,-15.123663626619086,-15.124093366996249,-15.124480133335698,-15.1248282230412,-15.125141503776153,-15.12542345643761,-15.125677213832923,-15.125905595488703,-15.126111138978906,-15.126296128120089,-15.126462618347153,-15.126612459551511,-15.126747316635432,-15.126868688010962,-15.126977922248939,-15.127076233063118,-15.12716471279588,-15.127244344555365,-15.127316013138902,-15.127380514864084,-15.12743856641675,-15.127490812814147
