,v^0,v^1,v^2,v^3,v^4,v^5,v^6,v^7,v^8,v^9,v^10,v^11,v^12,v^13,v^14,v^15,v^16,v^17,v^18,v^19,v^20,v^21,v^22,v^23,v^24,v^25,v^26,v^27,v^28,v^29,v^30,v^31,v^32,v^33,v^34,v^35,v^36,v^37,v^38,v^39,v^40,v^41,v^42,v^43,v^44,v^45,v^46,v^47,v^48,v^49,v^50,v^51,v^52,v^53,v^54,v^55,v^56,v^57,v^58,v^59,v^60,v^61,v^62,v^63,v^64,v^65,v^66,v^67,v^68,v^69,v^70,v^71,v^72,v^73,v^74
71,0,-6.8794863160637405,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
72,0,-6.927646559169564,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
73,0,-6.976252578849157,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
74,0,-7.025375353022852,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
75,0,-7.075092963198498,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
76,0,-7.125491827016236,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
77,0,-7.1766681860301675,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
78,0,-7.2287299159682075,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
79,0,-7.281798748044999,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
80,0,-7.3360130193142465,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
81,0,-7.391531111131101,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
82,0,-7.448535793011708,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
83,0,-7.507239772964452,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
84,0,-7.567892878034531,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
85,0,-7.630791471793996,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
86,0,-7.696290994209944,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
87,0,-7.764822943691284,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
88,0,-7.836918315762261,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
89,0,-7.9132406563899105,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
90,0,-7.994633833589352,-12.281069651191526,-15.158909705866781,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.19024377737652,-32.63404468908391,-33.01251028976668,-33.335250680588445,-33.61046654853043,-33.84515404792241,-34.04528056882213,-34.215935380439774,-34.3614585418802,-34.48555106234233,-34.59136894569036,-34.6816034294057,-34.75854942300552,-34.824163324280306,-34.880111392137366,-34.927815940730596,-34.96849072123628,-35.00317121639767,-35.032740619025134,-35.0579521068716,-35.07944791780871,-35.0977756606581,-35.11340224543065,-35.12672577083606,-35.13808566387964,-35.1477713264909,-35.156029508213834,-35.1630705923846,-35.16907395584451,-35.17419253871929,-35.17855674069129,-35.18227774303075,-35.185450341022,-35.18815535894339,-35.1904617091255,-35.192428147543666,-35.19410477066986,-35.195534291717316,-35.1967531287912,-35.19779233266674,-35.19867837783063,-35.19943383693831,-35.20007795586879,-35.20062714402792,-35.2010953923899,-35.20149462992779,-35.201835027512935,-35.20212525702537,-35.202372712276436,-35.20258369737151,-35.202763587311836,-35.202916964926565,-35.20304773762382,-35.20315923693471,-35.20325430338653,-35.20333535886743,-35.203404468325715,-35.203463392375866,-35.203513632151605,-35.203556467548395
